股票代码,股票名称,最新价,今日涨跌额,今日主力净流入净额,今日主力净流入净占比,今日超大单净流入净额,今日超大单净流入净占比,今日大单净流入净额,今日大单净流入净占比,今日中单净流入净额,今日中单净流入净占比,今日小单净流入净额,今日小单净流入净占比
605289,罗曼股份,28.42,0.78,966827.0,6.29,-1008548.0,-6.56,1975375.0,12.86,-184332.0,-1.2,-782494.0,-5.09
600063,皖维高新,5.19,0.78,962284.0,2.3,-907733.0,-2.17,1870017.0,4.46,-3267253.0,-7.8,2304970.0,5.5
002275,桂林三金,19.89,2.26,961351.0,1.01,-10331.0,-0.01,971682.0,1.02,3022209.0,3.17,-3983560.0,-4.18
003001,中岩大地,15.9,-1.97,956575.0,5.14,-35025.0,-0.19,991600.0,5.33,414894.0,2.23,-1371469.0,-7.37
000768,中航西飞,25.28,0.48,954783.0,0.17,14496766.0,2.59,-13541983.0,-2.42,-3356503.0,-0.6,2401720.0,0.43
600067,冠城大通,2.77,-0.72,947658.0,15.07,-28991.0,-0.46,976649.0,15.53,-328167.0,-5.22,-619491.0,-9.85
600467,好当家,2.44,-0.41,930398.0,6.69,2944165.0,21.16,-2013767.0,-14.47,-129245.0,-0.93,-801153.0,-5.76
003033,征和工业,31.97,-1.33,930285.0,4.97,1022960.0,5.47,-92675.0,-0.5,879.0,0.0,-931164.0,-4.98
000633,合金投资,9.31,0.87,929283.0,7.01,0.0,0.0,929283.0,7.01,389648.0,2.94,-1318931.0,-9.95
603879,永悦科技,6.09,0.83,927208.0,7.29,-138533.0,-1.09,1065741.0,8.38,-1837791.0,-14.45,910584.0,7.16
002749,国光股份,10.83,0.84,925717.0,5.31,0.0,0.0,925717.0,5.31,1733128.0,9.95,-2658845.0,-15.26
002439,启明星辰,30.02,-1.93,924714.0,0.34,5481300.0,2.02,-4556586.0,-1.68,4607915.0,1.7,-5532629.0,-2.04
300873,海晨股份,21.37,-0.33,922479.0,7.27,0.0,0.0,922479.0,7.27,-2112959.0,-16.65,1190481.0,9.38
000333,美的集团,53.5,-1.4,918558.0,0.2,12341882.0,2.68,-11423324.0,-2.48,32035537.0,6.95,-32954095.0,-7.15
688098,申联生物,7.79,0.52,913827.0,12.63,0.0,0.0,913827.0,12.63,-447358.0,-6.18,-466469.0,-6.45
300352,北信源,4.88,1.24,913712.0,1.47,396150.0,0.64,517562.0,0.83,176052.0,0.28,-1089764.0,-1.75
002037,保利联合,8.52,-1.96,912322.0,3.79,718184.0,2.99,194138.0,0.81,-3678358.0,-15.29,2766036.0,11.5
301102,兆讯传媒,33.41,1.37,907956.0,4.84,0.0,0.0,907956.0,4.84,-313823.0,-1.67,-594133.0,-3.17
002645,华宏科技,12.28,-2.15,907030.0,4.66,0.0,0.0,907030.0,4.66,-1769472.0,-9.09,862442.0,4.43
300492,华图山鼎,53.37,-1.62,906997.0,12.1,0.0,0.0,906997.0,12.1,-891432.0,-11.9,-15565.0,-0.21
603223,恒通股份,19.31,-0.05,905331.0,11.57,1078350.0,13.78,-173019.0,-2.21,-532365.0,-6.8,-372965.0,-4.77
301079,邵阳液压,18.31,-1.98,904436.0,4.54,0.0,0.0,904436.0,4.54,-2607289.0,-13.08,1702854.0,8.54
603189,网达软件,14.68,0.69,903814.0,5.14,0.0,0.0,903814.0,5.14,24899.0,0.14,-928713.0,-5.28
001283,豪鹏科技,49.43,0.16,900396.0,4.92,1294661.0,7.08,-394265.0,-2.15,-1807311.0,-9.88,906915.0,4.96
300997,欢乐家,14.36,-0.9,898208.0,3.75,14280.0,0.06,883928.0,3.69,-2377074.0,-9.91,1478867.0,6.17
300680,隆盛科技,18.38,-2.96,896000.0,2.18,0.0,0.0,896000.0,2.18,-3641425.0,-8.86,2745425.0,6.68
002952,亚世光电,17.49,0.87,892021.0,5.2,0.0,0.0,892021.0,5.2,-744959.0,-4.34,-147062.0,-0.86
600838,上海九百,6.16,-0.48,891300.0,8.67,-21700.0,-0.21,913000.0,8.88,-866446.0,-8.43,-24854.0,-0.24
300799,*ST左江,263.0,0.61,890654.0,2.26,1598833.0,4.05,-708179.0,-1.79,1440984.0,3.65,-2331638.0,-5.91
600717,天津港,4.52,1.8,890553.0,1.55,-727878.0,-1.27,1618431.0,2.82,3323775.0,5.8,-4214327.0,-7.35
300196,长海股份,13.7,-0.44,888266.0,12.85,0.0,0.0,888266.0,12.85,-1220233.0,-17.65,331967.0,4.8
688030,山石网科,22.02,-0.54,886897.0,9.51,0.0,0.0,886897.0,9.51,-675360.0,-7.24,-211537.0,-2.27
300888,稳健医疗,59.15,0.03,883476.0,1.89,-1410311.0,-3.02,2293787.0,4.91,-3352421.0,-7.18,2468945.0,5.29
002061,浙江交科,4.12,-0.48,878455.0,1.26,1195359.0,1.72,-316904.0,-0.46,-2736104.0,-3.94,1857650.0,2.67
000507,珠海港,5.67,1.07,877925.0,3.89,0.0,0.0,877925.0,3.89,-2920979.0,-12.93,2043054.0,9.04
600512,腾达建设,2.69,-0.74,866152.0,2.64,300737.0,0.92,565415.0,1.72,720597.0,2.19,-1586750.0,-4.83
600356,恒丰纸业,7.7,-0.39,864243.0,12.49,-167148.0,-2.42,1031391.0,14.91,237333.0,3.43,-1101576.0,-15.92
002104,恒宝股份,8.41,0.72,860924.0,1.62,-1033641.0,-1.95,1894565.0,3.57,-1490828.0,-2.81,629904.0,1.19
600619,海立股份,6.24,-0.48,859802.0,8.97,-32689.0,-0.34,892491.0,9.32,-1556238.0,-16.24,696436.0,7.27
605077,华康股份,26.22,-1.09,859285.0,6.44,0.0,0.0,859285.0,6.44,-2545186.0,-19.09,1685900.0,12.64
300630,普利制药,19.96,-0.55,857031.0,1.78,1522875.0,3.16,-665844.0,-1.38,-2811172.0,-5.84,1954142.0,4.06
600250,南纺股份,5.8,-2.03,853111.0,11.07,0.0,0.0,853111.0,11.07,135001.0,1.75,-988112.0,-12.82
600249,两面针,5.33,0.57,850070.0,4.32,91165.0,0.46,758905.0,3.85,-1381647.0,-7.02,531577.0,2.7
600817,XD宇通重,11.6,4.88,849800.0,1.66,922730.0,1.8,-72930.0,-0.14,4647900.0,9.08,-5497700.0,-10.74
300086,康芝药业,6.31,0.16,849010.0,2.24,-797285.0,-2.11,1646295.0,4.35,584067.0,1.54,-1433076.0,-3.79
002884,凌霄泵业,14.62,-0.61,848422.0,10.24,0.0,0.0,848422.0,10.24,-533969.0,-6.44,-314452.0,-3.79
002216,三全食品,15.83,-1.92,847137.0,2.3,639220.0,1.73,207917.0,0.56,188610.0,0.51,-1035747.0,-2.81
688130,晶华微,46.72,0.69,847045.0,7.26,0.0,0.0,847045.0,7.26,-1163357.0,-9.97,316313.0,2.71
300357,我武生物,39.83,-1.17,844666.0,1.78,-1075704.0,-2.27,1920370.0,4.04,-4340447.0,-9.14,3495781.0,7.36
600258,首旅酒店,19.68,-0.05,844399.0,1.03,-36690.0,-0.04,881089.0,1.08,6480104.0,7.92,-7324504.0,-8.95
300101,振芯科技,22.41,-0.84,841949.0,1.04,-1990999.0,-2.46,2832948.0,3.5,-6526692.0,-8.05,5684744.0,7.02
600319,亚星化学,5.23,0.58,834916.0,16.44,0.0,0.0,834916.0,16.44,-422444.0,-8.32,-412472.0,-8.12
000408,藏格矿业,22.58,-1.4,829120.0,1.34,3992950.0,6.45,-3163830.0,-5.11,-2274012.0,-3.67,1444892.0,2.33
603129,春风动力,139.19,-0.93,824485.0,2.76,-867466.0,-2.9,1691951.0,5.66,2424462.0,8.1,-3248947.0,-10.86
000401,冀东水泥,7.71,0.26,824477.0,1.89,-1177096.0,-2.7,2001573.0,4.59,39456.0,0.09,-863933.0,-1.98
000996,*ST中期,3.4,0.0,822881.0,5.34,0.0,0.0,822881.0,5.34,-147466.0,-0.96,-675416.0,-4.38
600433,冠豪高新,3.54,-0.56,820466.0,9.54,495326.0,5.76,325140.0,3.78,-265678.0,-3.09,-554787.0,-6.45
600213,亚星客车,8.98,-2.18,814883.0,2.09,1555937.0,3.98,-741054.0,-1.9,-1805721.0,-4.62,990838.0,2.54
603535,嘉诚国际,15.49,-2.15,814790.0,6.15,726753.0,5.48,88037.0,0.66,-2741406.0,-20.68,1926616.0,14.53
000708,中信特钢,15.47,-1.28,811562.0,2.93,0.0,0.0,811562.0,2.93,944820.0,3.42,-1756381.0,-6.35
002750,龙津药业,9.95,0.51,810982.0,2.12,1447183.0,3.78,-636201.0,-1.66,37430.0,0.1,-848412.0,-2.22
603308,应流股份,16.9,0.36,809633.0,2.46,918852.0,2.79,-109219.0,-0.33,-3211158.0,-9.77,2401525.0,7.3
000590,启迪药业,9.06,0.89,806835.0,4.2,375830.0,1.96,431005.0,2.25,-667966.0,-3.48,-138869.0,-0.72
001215,千味央厨,65.63,-2.51,805196.0,5.2,1055453.0,6.82,-250257.0,-1.62,443293.0,2.86,-1248489.0,-8.07
688016,心脉医疗,163.72,-1.37,804872.0,1.59,-720811.0,-1.42,1525683.0,3.01,1640967.0,3.24,-2445839.0,-4.83
688533,上声电子,44.35,-3.73,804833.0,1.14,-1594404.0,-2.25,2399237.0,3.39,7098661.0,10.02,-7903494.0,-11.15
300732,设研院,9.68,-2.42,795319.0,1.61,0.0,0.0,795319.0,1.61,-275252.0,-0.56,-520067.0,-1.06
688102,斯瑞新材,15.76,1.42,795300.0,6.61,294231.0,2.45,501069.0,4.16,-317705.0,-2.64,-477595.0,-3.97
600191,华资实业,5.67,-0.7,794162.0,10.5,-9685.0,-0.13,803847.0,10.63,-213719.0,-2.83,-580443.0,-7.67
301318,维海德,33.73,0.27,791410.0,2.68,0.0,0.0,791410.0,2.68,-919306.0,-3.11,127896.0,0.43
002406,远东传动,5.49,-0.72,791174.0,1.53,3071963.0,5.92,-2280789.0,-4.4,-2909134.0,-5.61,2117960.0,4.08
603085,天成自控,9.57,-0.31,783627.0,8.67,0.0,0.0,783627.0,8.67,-1720126.0,-19.02,936499.0,10.36
000751,锌业股份,3.22,0.0,778070.0,3.47,2143232.0,9.56,-1365162.0,-6.09,887992.0,3.96,-1666061.0,-7.43
600822,上海物贸,8.71,1.28,776668.0,5.91,940050.0,7.15,-163382.0,-1.24,1317308.0,10.03,-2093976.0,-15.94
000536,华映科技,1.87,0.0,773558.0,4.94,-359618.0,-2.3,1133176.0,7.24,-231697.0,-1.48,-541860.0,-3.46
300102,乾照光电,6.48,0.62,773007.0,2.57,0.0,0.0,773007.0,2.57,-3863319.0,-12.84,3090312.0,10.27
600299,安迪苏,8.07,-0.25,769130.0,8.33,0.0,0.0,769130.0,8.33,-1240412.0,-13.43,471282.0,5.1
002976,瑞玛精密,27.0,1.5,767907.0,3.16,1766120.0,7.26,-998213.0,-4.1,-2745900.0,-11.29,1977993.0,8.13
688015,交控科技,19.59,-0.05,765929.0,6.6,917327.0,7.91,-151398.0,-1.31,-3746041.0,-32.3,2980111.0,25.69
605376,博迁新材,32.97,-1.43,765924.0,2.22,-442316.0,-1.28,1208240.0,3.5,-957579.0,-2.77,191655.0,0.56
000652,泰达股份,4.14,-0.24,763743.0,3.96,1299584.0,6.75,-535841.0,-2.78,598893.0,3.11,-1362636.0,-7.07
601512,中新集团,9.13,0.44,759126.0,4.64,55080.0,0.34,704046.0,4.3,-68274.0,-0.42,-690852.0,-4.22
605337,李子园,24.1,-1.99,758474.0,2.06,-623615.0,-1.69,1382089.0,3.75,4348505.0,11.8,-5106979.0,-13.86
000877,天山股份,8.36,1.21,753095.0,1.61,8270.0,0.02,744825.0,1.6,-1994485.0,-4.27,1241391.0,2.66
600830,香溢融通,6.07,-0.16,753093.0,2.63,-138224.0,-0.48,891317.0,3.11,543433.0,1.9,-1296526.0,-4.53
688293,奥浦迈,55.62,0.52,744141.0,4.96,0.0,0.0,744141.0,4.96,-1966523.0,-13.1,1222382.0,8.14
301229,纽泰格,27.66,-4.12,743015.0,2.06,1245442.0,3.46,-502427.0,-1.39,-203589.0,-0.56,-539426.0,-1.5
300582,英飞特,13.92,0.65,737697.0,1.53,-1066772.0,-2.21,1804469.0,3.74,1211422.0,2.51,-1949119.0,-4.04
605058,澳弘电子,21.75,0.83,733130.0,4.36,19752.0,0.12,713378.0,4.24,1061415.0,6.32,-1794545.0,-10.68
000713,丰乐种业,8.83,0.46,730339.0,3.37,989993.0,4.57,-259654.0,-1.2,-107225.0,-0.5,-623114.0,-2.88
601827,三峰环境,7.61,-0.13,728815.0,3.52,-24576.0,-0.12,753391.0,3.63,-97335.0,-0.47,-631479.0,-3.05
605088,冠盛股份,16.25,-1.28,725987.0,4.59,-267908.0,-1.7,993895.0,6.29,-21085.0,-0.13,-704902.0,-4.46
002526,山东矿机,2.32,-0.85,723275.0,3.59,0.0,0.0,723275.0,3.59,-637229.0,-3.17,-86046.0,-0.43
600237,铜峰电子,7.1,-0.28,722535.0,1.12,3992128.0,6.17,-3269593.0,-5.06,-2263133.0,-3.5,1540599.0,2.38
000813,德展健康,3.24,0.31,721913.0,4.78,0.0,0.0,721913.0,4.78,-317280.0,-2.1,-404633.0,-2.68
000415,渤海租赁,2.18,0.0,721767.0,3.0,1767358.0,7.35,-1045591.0,-4.35,-203929.0,-0.85,-517838.0,-2.15
000948,南天信息,18.11,0.28,718785.0,1.25,1267862.0,2.21,-549077.0,-0.95,-2583609.0,-4.49,1864824.0,3.24
601139,深圳燃气,7.27,0.0,709606.0,2.58,720263.0,2.62,-10657.0,-0.04,-961094.0,-3.5,251489.0,0.92
301027,华蓝集团,12.52,-1.49,705139.0,3.83,0.0,0.0,705139.0,3.83,-1202508.0,-6.52,497369.0,2.7
688236,春立医疗,32.04,-3.23,702662.0,2.56,-236901.0,-0.86,939563.0,3.42,2287399.0,8.32,-2990060.0,-10.88
600689,上海三毛,8.81,-1.01,702471.0,6.78,-4475.0,-0.04,706946.0,6.83,1573769.0,15.2,-2276240.0,-21.98
600774,汉商集团,12.8,-0.62,701946.0,5.43,107096.0,0.83,594850.0,4.6,-118758.0,-0.92,-583188.0,-4.51
688409,富创精密,106.05,0.02,701792.0,0.78,88078.0,0.1,613714.0,0.68,-1241615.0,-1.39,539821.0,0.6
688366,昊海生科,90.42,-2.44,701007.0,2.9,0.0,0.0,701007.0,2.9,-2089143.0,-8.63,1388136.0,5.73
600225,卓朗科技,4.18,-1.65,699772.0,1.78,247448.0,0.63,452324.0,1.15,-1865291.0,-4.75,1165519.0,2.97
600278,东方创业,6.87,-0.58,697753.0,5.63,146880.0,1.19,550873.0,4.45,513980.0,4.15,-1211733.0,-9.78
002468,申通快递,10.05,-0.1,696424.0,1.86,-2177037.0,-5.82,2873461.0,7.68,-2557729.0,-6.83,1861305.0,4.97
300360,炬华科技,17.24,0.47,696354.0,0.48,-3127667.0,-2.16,3824021.0,2.65,-1079820.0,-0.75,383466.0,0.27
002066,瑞泰科技,11.51,-0.69,688401.0,3.4,0.0,0.0,688401.0,3.4,4052175.0,20.0,-4740576.0,-23.39
603809,XD豪能股,9.05,-1.52,686151.0,2.95,412224.0,1.77,273927.0,1.18,324787.0,1.39,-1010938.0,-4.34
002898,赛隆药业,11.26,-1.05,679764.0,4.07,0.0,0.0,679764.0,4.07,-1370334.0,-8.2,690570.0,4.13
688168,安博通,37.22,0.3,678793.0,3.49,653533.0,3.36,25260.0,0.13,-2286424.0,-11.75,1607630.0,8.26
688079,美迪凯,10.98,-0.36,677506.0,2.84,-981908.0,-4.11,1659414.0,6.95,-594888.0,-2.49,-82618.0,-0.35
688278,特宝生物,44.85,-1.21,671574.0,2.58,-854262.0,-3.29,1525836.0,5.87,577279.0,2.22,-1248852.0,-4.81
002832,比音勒芬,34.3,-1.75,669861.0,2.07,0.0,0.0,669861.0,2.07,-90255.0,-0.28,-579606.0,-1.79
002695,煌上煌,10.85,-1.54,669780.0,3.19,-46998.0,-0.22,716778.0,3.41,-1664818.0,-7.93,995039.0,4.74
002962,五方光电,11.55,0.26,669340.0,3.19,1153809.0,5.5,-484469.0,-2.31,-2736626.0,-13.04,2067286.0,9.85
300942,易瑞生物,13.62,-0.15,664265.0,4.96,0.0,0.0,664265.0,4.96,-1023522.0,-7.63,359258.0,2.68
002393,力生制药,25.11,-2.14,660324.0,1.4,2667546.0,5.66,-2007222.0,-4.26,3740309.0,7.94,-4400633.0,-9.34
301288,清研环境,17.54,1.33,656649.0,7.5,0.0,0.0,656649.0,7.5,-1014635.0,-11.6,357986.0,4.09
001323,慕思股份,31.01,-1.46,652892.0,3.39,0.0,0.0,652892.0,3.39,-42395.0,-0.22,-610496.0,-3.17
002716,金贵银业,2.89,-1.03,651808.0,2.84,4576164.0,19.93,-3924356.0,-17.09,-3164645.0,-13.78,2512837.0,10.94
600635,大众公用,3.34,0.91,645951.0,1.32,3252691.0,6.66,-2606740.0,-5.33,3613381.0,7.39,-4259331.0,-8.72
300878,维康药业,24.26,0.29,645494.0,4.41,0.0,0.0,645494.0,4.41,-1905382.0,-13.02,1259888.0,8.61
002682,龙洲股份,4.04,-0.98,640975.0,8.48,0.0,0.0,640975.0,8.48,-894688.0,-11.83,253713.0,3.36
002766,索菱股份,5.31,-0.75,639998.0,4.9,0.0,0.0,639998.0,4.9,-488032.0,-3.73,-151966.0,-1.16
603602,纵横通信,12.52,0.48,638251.0,4.52,189908.0,1.34,448343.0,3.18,-426363.0,-3.02,-211886.0,-1.5
000791,甘肃能源,5.38,1.51,628538.0,1.72,-31262.0,-0.09,659800.0,1.8,-1116738.0,-3.05,488200.0,1.33
002300,太阳电缆,8.88,0.34,626514.0,1.96,277056.0,0.87,349458.0,1.09,-2223657.0,-6.94,1597145.0,4.99
002360,同德化工,7.67,-1.29,624936.0,2.56,0.0,0.0,624936.0,2.56,1808694.0,7.41,-2433630.0,-9.97
003035,南网能源,6.26,0.64,624378.0,0.59,-3600374.0,-3.42,4224752.0,4.01,173184.0,0.16,-797561.0,-0.76
605068,明新旭腾,21.58,-2.84,623242.0,4.72,0.0,0.0,623242.0,4.72,-424345.0,-3.22,-198897.0,-1.51
600764,中国海防,26.5,1.11,622308.0,0.78,2666599.0,3.33,-2044291.0,-2.56,1293279.0,1.62,-1915587.0,-2.4
688351,微电生理-U,22.13,-2.43,619524.0,2.21,-795219.0,-2.84,1414743.0,5.05,848809.0,3.03,-1468332.0,-5.24
600857,宁波中百,9.7,-1.82,617995.0,6.5,-306041.0,-3.22,924036.0,9.72,-139535.0,-1.47,-478460.0,-5.03
605066,天正电气,9.12,-0.11,612676.0,2.34,2203341.0,8.42,-1590665.0,-6.08,-3225785.0,-12.32,2613109.0,9.98
688511,天微电子,34.62,-0.55,611899.0,4.46,0.0,0.0,611899.0,4.46,-368432.0,-2.69,-243467.0,-1.78
301031,中熔电气,128.7,-0.69,608099.0,1.56,12845.0,0.03,595254.0,1.53,-3138957.0,-8.07,2530858.0,6.51
603321,梅轮电梯,7.27,-1.36,600816.0,9.13,730.0,0.01,600086.0,9.11,321647.0,4.89,-922463.0,-14.01
600479,千金药业,13.9,-0.36,600303.0,0.98,3402032.0,5.57,-2801729.0,-4.59,-741332.0,-1.21,141029.0,0.23
688329,艾隆科技,34.5,-0.55,598296.0,10.37,-23354.0,-0.4,621650.0,10.78,-1039765.0,-18.03,441470.0,7.65
002685,华东重机,3.82,-0.52,596837.0,3.73,-295765.0,-1.85,892602.0,5.57,-916288.0,-5.72,319451.0,1.99
301178,天亿马,31.67,-0.97,595757.0,1.61,-1096649.0,-2.96,1692406.0,4.56,685276.0,1.85,-1281032.0,-3.45
300906,日月明,24.8,0.0,595650.0,6.44,0.0,0.0,595650.0,6.44,-2188385.0,-23.68,1592735.0,17.23
002615,哈尔斯,7.07,-0.28,593561.0,3.54,0.0,0.0,593561.0,3.54,-1227787.0,-7.31,634226.0,3.78
301196,唯科科技,34.37,0.15,592682.0,6.76,0.0,0.0,592682.0,6.76,-548756.0,-6.26,-43926.0,-0.5
600265,ST景谷,16.18,-0.12,586448.0,27.89,0.0,0.0,586448.0,27.89,-490347.0,-23.32,-96101.0,-4.57
600936,广西广电,3.94,-1.75,586382.0,3.08,289632.0,1.52,296750.0,1.56,-542868.0,-2.85,-43513.0,-0.23
300231,银信科技,8.61,1.41,584951.0,1.2,0.0,0.0,584951.0,1.2,-1977796.0,-4.06,1392845.0,2.86
200725,京东方Ｂ,3.22,1.26,584634.0,45.86,0.0,0.0,584634.0,45.86,-64308.0,-5.04,-520326.0,-40.81
600626,申达股份,3.33,0.0,583259.0,10.84,6683.0,0.12,576576.0,10.72,-224478.0,-4.17,-358780.0,-6.67
688210,统联精密,18.23,2.19,571009.0,3.27,302467.0,1.73,268542.0,1.54,-2136823.0,-12.24,1565814.0,8.97
603815,交建股份,7.24,-1.63,570149.0,2.4,572936.0,2.41,-2787.0,-0.01,-1388397.0,-5.84,818248.0,3.44
600567,山鹰国际,2.25,-0.88,567141.0,1.85,757993.0,2.47,-190852.0,-0.62,3425468.0,11.15,-3992609.0,-12.99
600220,江苏阳光,2.37,0.0,566758.0,6.47,62805.0,0.72,503953.0,5.76,-316553.0,-3.62,-250205.0,-2.86
002345,潮宏基,6.85,-2.56,562855.0,0.88,0.0,0.0,562855.0,0.88,5053357.0,7.86,-5616212.0,-8.74
600462,ST九有,2.08,-1.89,560795.0,27.0,0.0,0.0,560795.0,27.0,-172336.0,-8.3,-388459.0,-18.71
000680,山推股份,4.48,-0.67,560167.0,2.46,-2348640.0,-10.3,2908807.0,12.75,940569.0,4.12,-1500735.0,-6.58
002713,东易日盛,7.67,-1.03,557715.0,4.31,0.0,0.0,557715.0,4.31,-382990.0,-2.96,-174725.0,-1.35
300819,聚杰微纤,13.57,-2.02,556252.0,8.05,0.0,0.0,556252.0,8.05,-1543003.0,-22.32,986752.0,14.27
000700,模塑科技,4.96,-1.2,552775.0,4.6,0.0,0.0,552775.0,4.6,-355061.0,-2.95,-197714.0,-1.65
603167,渤海轮渡,7.12,0.14,552359.0,6.34,542952.0,6.23,9407.0,0.11,-78908.0,-0.91,-473451.0,-5.44
300030,阳普医疗,7.35,1.94,551385.0,1.88,0.0,0.0,551385.0,1.88,-500326.0,-1.71,-51059.0,-0.17
300462,华铭智能,11.43,-0.95,549595.0,2.66,0.0,0.0,549595.0,2.66,-1345861.0,-6.5,796266.0,3.85
000007,*ST全新,4.16,-0.48,548643.0,8.95,0.0,0.0,548643.0,8.95,258327.0,4.21,-806970.0,-13.16
600520,文一科技,14.0,0.72,546010.0,0.77,-764791.0,-1.07,1310801.0,1.84,727991.0,1.02,-1274001.0,-1.79
600727,鲁北化工,5.9,-0.84,545568.0,11.71,7152.0,0.15,538416.0,11.55,-402668.0,-8.64,-142900.0,-3.07
600751,海航科技,2.5,2.88,544938.0,1.81,1467204.0,4.87,-922266.0,-3.06,1149760.0,3.82,-1694698.0,-5.63
300538,同益股份,17.19,-0.92,544868.0,0.51,-1815572.0,-1.71,2360440.0,2.23,573259.0,0.54,-1118127.0,-1.05
002989,中天精装,15.4,-0.96,538881.0,5.91,0.0,0.0,538881.0,5.91,-805987.0,-8.83,267105.0,2.93
300622,博士眼镜,24.13,0.46,535680.0,3.39,0.0,0.0,535680.0,3.39,-6043.0,-0.04,-529636.0,-3.35
002423,中粮资本,8.04,0.75,534782.0,0.24,-10056049.0,-4.49,10590831.0,4.72,16015503.0,7.14,-16550285.0,-7.38
688133,泰坦科技,103.23,-1.99,534234.0,1.5,870590.0,2.44,-336356.0,-0.94,-2494127.0,-6.98,1959894.0,5.49
600064,南京高科,6.61,-0.6,533793.0,0.99,1086397.0,2.02,-552604.0,-1.03,-2598636.0,-4.84,2064844.0,3.85
002737,葵花药业,27.03,0.75,530801.0,0.19,3815167.0,1.38,-3284366.0,-1.19,-2286206.0,-0.83,1755404.0,0.63
000420,吉林化纤,3.64,0.28,526911.0,2.35,1001728.0,4.46,-474817.0,-2.11,-2588433.0,-11.53,2061522.0,9.18
603017,中衡设计,9.95,-1.09,525540.0,4.69,67730.0,0.6,457810.0,4.08,568724.0,5.07,-1094264.0,-9.76
603001,ST奥康,5.68,-0.35,525233.0,9.76,1141761.0,21.21,-616528.0,-11.46,-315519.0,-5.86,-209714.0,-3.9
300006,莱美药业,3.72,-0.27,524588.0,3.55,0.0,0.0,524588.0,3.55,-2653737.0,-17.98,2129149.0,14.43
000679,大连友谊,4.95,-1.39,522370.0,7.6,0.0,0.0,522370.0,7.6,-709961.0,-10.32,187591.0,2.73
300849,锦盛新材,11.4,-1.72,522259.0,8.44,0.0,0.0,522259.0,8.44,283148.0,4.58,-805406.0,-13.02
600261,阳光照明,3.63,0.55,521320.0,3.81,238954.0,1.75,282366.0,2.07,-815212.0,-5.96,293891.0,2.15
300029,ST天龙,6.35,-0.16,520405.0,11.02,0.0,0.0,520405.0,11.02,-517285.0,-10.95,-3120.0,-0.07
601211,国泰君安,14.66,-0.07,519958.0,0.37,1342830.0,0.95,-822872.0,-0.58,4218522.0,2.97,-4738481.0,-3.34
603106,恒银科技,5.5,0.55,514312.0,3.42,255653.0,1.7,258659.0,1.72,795691.0,5.29,-1310002.0,-8.71
600643,爱建集团,5.35,-0.37,513348.0,2.93,-437075.0,-2.5,950423.0,5.43,1816274.0,10.37,-2329621.0,-13.3
605288,凯迪股份,41.05,-0.32,511505.0,5.31,0.0,0.0,511505.0,5.31,-568930.0,-5.9,57425.0,0.6
002171,楚江新材,7.1,1.28,509747.0,0.62,6035986.0,7.35,-5526239.0,-6.72,-732992.0,-0.89,223245.0,0.27
002915,中欣氟材,18.21,0.17,507510.0,2.99,0.0,0.0,507510.0,2.99,731085.0,4.3,-1238595.0,-7.29
603880,ST南卫,4.17,-1.18,507497.0,4.6,236908.0,2.15,270589.0,2.45,218068.0,1.98,-725566.0,-6.58
300663,科蓝软件,13.76,0.58,503479.0,0.87,-1042866.0,-1.81,1546345.0,2.68,-1555014.0,-2.7,1051534.0,1.82
001336,楚环科技,29.12,-1.95,501323.0,2.49,-742962.0,-3.69,1244285.0,6.18,1388407.0,6.9,-1889730.0,-9.39
002801,微光股份,25.04,-0.79,494059.0,2.52,0.0,0.0,494059.0,2.52,-1771361.0,-9.04,1277302.0,6.52
300917,特发服务,23.24,-0.6,490003.0,1.28,-808554.0,-2.12,1298557.0,3.4,-1643913.0,-4.31,1153910.0,3.02
601933,永辉超市,3.17,-0.94,487314.0,1.15,2683186.0,6.34,-2195872.0,-5.19,-2021252.0,-4.77,1533938.0,3.62
600778,友好集团,6.69,-0.89,486207.0,11.02,0.0,0.0,486207.0,11.02,18880.0,0.43,-505087.0,-11.45
688118,普元信息,22.49,-0.27,480197.0,3.8,-80505.0,-0.64,560702.0,4.44,1155544.0,9.14,-1635742.0,-12.94
003041,真爱美家,18.94,-0.99,479041.0,9.5,0.0,0.0,479041.0,9.5,224838.0,4.46,-703880.0,-13.96
603860,中公高科,27.29,-0.22,477755.0,2.32,114773.0,0.56,362982.0,1.76,2124228.0,10.3,-2601983.0,-12.61
688152,麒麟信安,165.0,1.8,476831.0,1.4,2031025.0,5.94,-1554194.0,-4.55,-1623584.0,-4.75,1146753.0,3.36
600690,海尔智家,21.93,-1.04,475800.0,0.1,36470376.0,7.68,-35994576.0,-7.58,266162.0,0.06,-741961.0,-0.16
605296,神农集团,23.17,-0.64,473802.0,6.08,-2321.0,-0.03,476123.0,6.11,62103.0,0.8,-535904.0,-6.88
301283,聚胶股份,41.76,-0.76,473445.0,5.32,0.0,0.0,473445.0,5.32,-777105.0,-8.73,303660.0,3.41
603682,锦和商管,5.32,-0.37,470892.0,8.66,-50635.0,-0.93,521527.0,9.59,81160.0,1.49,-552052.0,-10.15
001225,和泰机电,46.37,0.72,465967.0,4.35,0.0,0.0,465967.0,4.35,-566136.0,-5.29,100169.0,0.94
601298,青岛港,7.04,1.44,464540.0,1.03,-1867638.0,-4.13,2332178.0,5.15,2340969.0,5.17,-2805509.0,-6.2
