股票代码,股票名称,最新价,今日涨跌额,今日主力净流入净额,今日主力净流入净占比,今日超大单净流入净额,今日超大单净流入净占比,今日大单净流入净额,今日大单净流入净占比,今日中单净流入净额,今日中单净流入净占比,今日小单净流入净额,今日小单净流入净占比
603307,扬州金泉,39.06,-2.25,-1438025.0,-10.99,126240.0,0.96,-1564265.0,-11.96,-1267406.0,-9.69,2705431.0,20.68
688626,翔宇医疗,38.91,-2.92,-1440713.0,-4.81,61999.0,0.21,-1502712.0,-5.02,-861834.0,-2.88,2302548.0,7.69
600067,冠城大通,2.1,1.45,-1450310.0,-3.1,-2514369.0,-5.37,1064059.0,2.27,-85415.0,-0.18,1535725.0,3.28
002528,ST英飞拓,4.57,-4.99,-1452803.0,-68.28,-1452803.0,-68.28,0.0,0.0,472538.0,22.21,980265.0,46.07
000421,南京公用,5.17,3.61,-1462745.0,-0.67,-1175082.0,-0.54,-287663.0,-0.13,-422194.0,-0.19,1884939.0,0.87
688661,和林微纳,43.94,-5.22,-1463556.0,-1.94,623331.0,0.83,-2086887.0,-2.77,-3934200.0,-5.23,5397756.0,7.17
601882,海天精工,28.78,-1.51,-1464229.0,-1.78,-3647208.0,-4.42,2182979.0,2.65,1152266.0,1.4,311964.0,0.38
688359,三孚新科,49.23,-3.47,-1466041.0,-3.59,189120.0,0.46,-1655161.0,-4.05,5757131.0,14.08,-4291090.0,-10.5
605266,健之佳,50.63,0.02,-1477824.0,-3.85,-518446.0,-1.35,-959378.0,-2.5,1215560.0,3.17,262264.0,0.68
002530,金财互联,7.27,-1.36,-1477943.0,-4.1,604758.0,1.68,-2082701.0,-5.78,-720472.0,-2.0,2198415.0,6.1
002679,福建金森,8.5,0.71,-1480032.0,-4.8,0.0,0.0,-1480032.0,-4.8,-3291124.0,-10.68,4771156.0,15.48
301127,天源环保,10.0,-0.1,-1486607.0,-2.52,-3317476.0,-5.63,1830869.0,3.11,2063940.0,3.51,-577333.0,-0.98
001226,拓山重工,35.9,1.44,-1487884.0,-1.59,-14633645.0,-15.61,13145761.0,14.03,1318853.0,1.41,169031.0,0.18
000697,*ST炼石,7.41,0.27,-1490108.0,-2.28,1240686.0,1.9,-2730794.0,-4.19,167487.0,0.26,1322620.0,2.03
600707,彩虹股份,8.09,0.37,-1490828.0,-1.02,4200404.0,2.86,-5691232.0,-3.88,-3616190.0,-2.46,5107019.0,3.48
600288,大恒科技,7.99,-1.6,-1491329.0,-2.3,-404659.0,-0.62,-1086670.0,-1.68,59455.0,0.09,1431874.0,2.21
600169,太原重工,2.19,-0.45,-1492520.0,-4.38,-1876309.0,-5.51,383789.0,1.13,1890728.0,5.55,-398208.0,-1.17
300313,*ST天山,6.13,-7.4,-1496701.0,-2.74,-2122198.0,-3.89,625497.0,1.15,-2114767.0,-3.88,3611468.0,6.62
688272,*ST富吉,17.61,0.46,-1501225.0,-26.49,-764747.0,-13.49,-736478.0,-12.99,893014.0,15.76,608212.0,10.73
600713,南京医药,4.92,-0.2,-1504560.0,-3.75,363163.0,0.91,-1867723.0,-4.66,-3073437.0,-7.66,4577997.0,11.42
000776,广发证券,13.21,0.3,-1509209.0,-0.39,3326303.0,0.85,-4835512.0,-1.24,-10621865.0,-2.72,12131074.0,3.11
688032,禾迈股份,247.61,0.92,-1515688.0,-0.64,-71777.0,-0.03,-1443911.0,-0.61,4210397.0,1.79,-2694707.0,-1.14
603648,畅联股份,9.14,-0.54,-1516646.0,-4.13,-1265441.0,-3.45,-251205.0,-0.68,-2473018.0,-6.74,3989664.0,10.87
301320,豪江智能,14.82,-1.66,-1519326.0,-7.1,0.0,0.0,-1519326.0,-7.1,567793.0,2.65,951533.0,4.45
600601,方正科技,2.52,-1.56,-1519710.0,-2.15,-2834643.0,-4.02,1314933.0,1.86,4634394.0,6.57,-3114684.0,-4.42
002228,合兴包装,2.84,0.35,-1525492.0,-7.42,0.0,0.0,-1525492.0,-7.42,1333400.0,6.49,192092.0,0.93
300386,飞天诚信,7.23,-1.36,-1526437.0,-6.72,0.0,0.0,-1526437.0,-6.72,712317.0,3.14,814120.0,3.59
688588,凌志软件,8.63,-2.82,-1528088.0,-5.52,-478711.0,-1.73,-1049377.0,-3.79,1324447.0,4.78,203641.0,0.74
605080,浙江自然,18.93,0.0,-1535719.0,-3.5,-140968.0,-0.32,-1394751.0,-3.18,-773081.0,-1.76,2308799.0,5.26
603778,国晟科技,3.45,-4.17,-1536652.0,-1.47,1267254.0,1.21,-2803906.0,-2.69,6429665.0,6.16,-4893014.0,-4.69
603389,亚振家居,4.44,-2.42,-1540582.0,-3.81,253204.0,0.63,-1793786.0,-4.43,-2939318.0,-7.27,4479900.0,11.07
688138,清溢光电,20.95,-1.04,-1540852.0,-3.15,1944237.0,3.98,-3485089.0,-7.13,-5444365.0,-11.15,6985217.0,14.3
603822,嘉澳环保,22.52,-2.93,-1547956.0,-3.72,-515974.0,-1.24,-1031982.0,-2.48,-2251393.0,-5.41,3799349.0,9.13
688663,新风光,27.82,2.58,-1551341.0,-1.35,-476440.0,-0.41,-1074901.0,-0.93,4887788.0,4.25,-3336447.0,-2.9
603829,洛凯股份,13.23,0.23,-1553807.0,-3.41,-355658.0,-0.78,-1198149.0,-2.63,-6386206.0,-14.01,7940012.0,17.42
600382,广东明珠,4.25,-0.7,-1555475.0,-6.05,17211.0,0.07,-1572686.0,-6.12,-1286507.0,-5.0,2841982.0,11.05
603132,金徽股份,13.97,0.22,-1557356.0,-3.34,-46288.0,-0.1,-1511068.0,-3.24,-1315951.0,-2.82,2873308.0,6.16
002063,远光软件,5.27,-0.57,-1557899.0,-1.2,-6135811.0,-4.74,4577912.0,3.53,1408504.0,1.09,149395.0,0.12
300281,金明精机,4.65,-1.9,-1558706.0,-6.45,1410000.0,5.84,-2968706.0,-12.29,-70550.0,-0.29,1629256.0,6.74
600381,ST春天,3.52,-4.86,-1560460.0,-47.15,-159793.0,-4.83,-1400667.0,-42.32,347425.0,10.5,1213038.0,36.65
688576,西山科技,71.79,-1.94,-1568390.0,-8.31,-332343.0,-1.76,-1236047.0,-6.55,99029.0,0.52,1469361.0,7.78
300445,康斯特,17.92,-2.02,-1568438.0,-2.94,-1702180.0,-3.2,133742.0,0.25,-3978665.0,-7.47,5547103.0,10.41
002404,嘉欣丝绸,6.1,0.16,-1570019.0,-6.39,0.0,0.0,-1570019.0,-6.39,-2031761.0,-8.27,3601780.0,14.67
603258,电魂网络,18.51,-1.28,-1571993.0,-3.38,139575.0,0.3,-1711568.0,-3.68,1390667.0,2.99,181326.0,0.39
600380,健康元,12.91,-0.92,-1576043.0,-0.96,-5462862.0,-3.34,3886819.0,2.38,8140782.0,4.98,-6564739.0,-4.01
603976,正川股份,16.29,-1.63,-1582629.0,-6.11,-1630.0,-0.01,-1580999.0,-6.11,-3475322.0,-13.42,5057951.0,19.54
000637,ST实华,3.55,0.57,-1584635.0,-8.27,0.0,0.0,-1584635.0,-8.27,2729761.0,14.24,-1145126.0,-5.97
600826,兰生股份,8.99,-0.11,-1588620.0,-7.06,-670390.0,-2.98,-918230.0,-4.08,41574.0,0.18,1547048.0,6.88
605005,合兴股份,17.0,-1.73,-1589434.0,-7.68,-719732.0,-3.48,-869702.0,-4.2,-722404.0,-3.49,2311838.0,11.17
300345,华民股份,7.45,-1.19,-1590032.0,-4.19,1001423.0,2.64,-2591455.0,-6.83,3132458.0,8.25,-1542426.0,-4.06
300211,亿通科技,6.27,-3.24,-1593954.0,-7.51,0.0,0.0,-1593954.0,-7.51,-1694722.0,-7.99,3288676.0,15.5
600396,*ST金山,3.01,-0.33,-1595967.0,-3.69,872556.0,2.02,-2468523.0,-5.7,946741.0,2.19,649226.0,1.5
300830,金现代,6.05,-2.1,-1596143.0,-6.1,0.0,0.0,-1596143.0,-6.1,3382916.0,12.92,-1786773.0,-6.83
002011,盾安环境,12.06,0.08,-1597674.0,-1.83,-465723.0,-0.53,-1131951.0,-1.29,3865875.0,4.42,-2268201.0,-2.59
000692,*ST惠天,2.78,-0.36,-1600776.0,-7.83,1004367.0,4.91,-2605143.0,-12.74,1997033.0,9.77,-396256.0,-1.94
688612,威迈斯,33.05,-1.52,-1604359.0,-9.24,-353294.0,-2.03,-1251065.0,-7.21,918057.0,5.29,686303.0,3.95
605318,法狮龙,15.61,2.36,-1608934.0,-4.52,-262211.0,-0.74,-1346723.0,-3.79,-37786.0,-0.11,1646720.0,4.63
688501,青达环保,17.66,-1.67,-1610076.0,-10.0,-101598.0,-0.63,-1508478.0,-9.37,2467823.0,15.33,-857745.0,-5.33
603166,福达股份,5.84,-1.85,-1613018.0,-6.78,-1242260.0,-5.22,-370758.0,-1.56,1149503.0,4.83,463514.0,1.95
301283,聚胶股份,33.8,0.87,-1613602.0,-4.25,2839443.0,7.47,-4453045.0,-11.72,-155399.0,-0.41,1769002.0,4.65
300108,*ST吉药,1.79,-4.28,-1615134.0,-8.3,0.0,0.0,-1615134.0,-8.3,413822.0,2.13,1201312.0,6.17
605183,确成股份,17.68,2.26,-1616769.0,-2.46,-641728.0,-0.98,-975041.0,-1.48,3000068.0,4.56,-1383299.0,-2.1
300599,雄塑科技,6.15,-1.91,-1617035.0,-12.2,0.0,0.0,-1617035.0,-12.2,213832.0,1.61,1403203.0,10.59
001212,中旗新材,27.17,-1.74,-1617935.0,-6.53,0.0,0.0,-1617935.0,-6.53,-976196.0,-3.94,2594131.0,10.48
300205,ST天喻,6.87,1.93,-1622400.0,-3.72,1571994.0,3.61,-3194394.0,-7.33,2608857.0,5.99,-986457.0,-2.26
603061,金海通,67.93,-3.19,-1623704.0,-1.64,-5963158.0,-6.01,4339454.0,4.37,-6385488.0,-6.43,8009192.0,8.07
603726,朗迪集团,13.9,-1.28,-1625927.0,-2.05,-2714908.0,-3.42,1088981.0,1.37,-1988328.0,-2.5,3614256.0,4.55
688332,中科蓝讯,54.4,-4.31,-1632173.0,-2.52,-136748.0,-0.21,-1495425.0,-2.31,3067061.0,4.74,-1434887.0,-2.22
300949,奥雅股份,35.46,-2.56,-1632201.0,-5.09,0.0,0.0,-1632201.0,-5.09,-560630.0,-1.75,2192832.0,6.84
300162,雷曼光电,5.37,-1.29,-1634284.0,-5.68,0.0,0.0,-1634284.0,-5.68,-1365593.0,-4.75,2999877.0,10.43
300978,东箭科技,10.93,-2.24,-1636342.0,-4.58,0.0,0.0,-1636342.0,-4.58,-965488.0,-2.7,2601830.0,7.28
002469,三维化学,5.95,0.17,-1638189.0,-3.7,0.0,0.0,-1638189.0,-3.7,218580.0,0.49,1419609.0,3.21
688155,先惠技术,60.22,-2.95,-1642994.0,-4.63,81305.0,0.23,-1724299.0,-4.86,1016017.0,2.86,626977.0,1.77
300816,艾可蓝,22.83,-1.0,-1648496.0,-7.65,0.0,0.0,-1648496.0,-7.65,85063.0,0.39,1563433.0,7.26
002114,罗平锌电,5.29,-0.75,-1651403.0,-2.16,-8754.0,-0.01,-1642649.0,-2.15,-1555669.0,-2.04,3207072.0,4.2
301067,显盈科技,20.37,-1.97,-1652095.0,-5.35,0.0,0.0,-1652095.0,-5.35,-2335670.0,-7.57,3987765.0,12.92
688502,茂莱光学,91.13,-4.51,-1652898.0,-2.54,655660.0,1.01,-2308558.0,-3.55,8069788.0,12.41,-6416891.0,-9.87
002768,国恩股份,23.18,0.13,-1653017.0,-2.77,-1157046.0,-1.94,-495971.0,-0.83,-2400480.0,-4.02,4053497.0,6.79
003018,金富科技,8.42,-1.52,-1653928.0,-8.98,0.0,0.0,-1653928.0,-8.98,1325409.0,7.2,328519.0,1.78
002849,威星智能,13.29,-3.06,-1658131.0,-3.13,-539861.0,-1.02,-1118270.0,-2.11,-1753971.0,-3.31,3412101.0,6.44
603171,税友股份,23.94,-2.52,-1658463.0,-4.33,-1769999.0,-4.62,111536.0,0.29,4580461.0,11.96,-2921998.0,-7.63
002612,朗姿股份,17.49,-1.41,-1658527.0,-2.4,0.0,0.0,-1658527.0,-2.4,-500768.0,-0.72,2159295.0,3.13
600691,阳煤化工,2.41,-2.43,-1659991.0,-4.9,44089.0,0.13,-1704080.0,-5.03,2177650.0,6.43,-517659.0,-1.53
002226,江南化工,4.9,-0.61,-1660102.0,-1.55,-6793247.0,-6.33,5133145.0,4.78,-2890614.0,-2.69,4550716.0,4.24
301168,通灵股份,33.66,-1.98,-1663515.0,-1.71,1812315.0,1.86,-3475830.0,-3.57,2658690.0,2.73,-995175.0,-1.02
600807,济南高新,3.14,-3.38,-1664380.0,-1.82,-2673462.0,-2.92,1009082.0,1.1,-1496576.0,-1.64,3160957.0,3.45
688232,新点软件,21.98,-2.74,-1668765.0,-3.77,273960.0,0.62,-1942725.0,-4.39,3620696.0,8.18,-1951932.0,-4.41
688508,芯朋微,34.48,-1.54,-1674440.0,-2.34,-253505.0,-0.35,-1420935.0,-1.99,11465407.0,16.02,-9790965.0,-13.68
002860,星帅尔,10.1,-1.27,-1675069.0,-3.91,0.0,0.0,-1675069.0,-3.91,-1706627.0,-3.98,3381696.0,7.89
605196,华通线缆,10.83,4.13,-1678743.0,-0.93,-1405605.0,-0.78,-273138.0,-0.15,-15370490.0,-8.51,17049234.0,9.44
603722,阿科力,42.41,-1.83,-1680642.0,-9.16,0.0,0.0,-1680642.0,-9.16,1881086.0,10.25,-200444.0,-1.09
300615,欣天科技,10.44,-3.42,-1690468.0,-7.67,0.0,0.0,-1690468.0,-7.67,-14166.0,-0.06,1704634.0,7.73
000008,神州高铁,2.23,0.0,-1693560.0,-3.03,-1847842.0,-3.31,154282.0,0.28,-404219.0,-0.72,2097779.0,3.75
002319,乐通股份,12.08,-2.03,-1694149.0,-9.2,0.0,0.0,-1694149.0,-9.2,1854450.0,10.07,-160301.0,-0.87
300271,华宇软件,5.76,-2.37,-1698294.0,-2.55,1025500.0,1.54,-2723794.0,-4.08,247098.0,0.37,1451196.0,2.18
002370,亚太药业,3.35,-2.33,-1699100.0,-6.42,-1348000.0,-5.1,-351100.0,-1.33,-3393492.0,-12.83,5092592.0,19.25
603192,汇得科技,16.31,0.8,-1704541.0,-4.93,231981.0,0.67,-1936522.0,-5.6,-4630144.0,-13.4,6334686.0,18.33
605368,蓝天燃气,12.78,1.11,-1705570.0,-3.23,-3314137.0,-6.28,1608567.0,3.05,-819211.0,-1.55,2524781.0,4.79
002586,*ST围海,1.41,-4.73,-1705677.0,-60.66,0.0,0.0,-1705677.0,-60.66,1095429.0,38.96,610248.0,21.7
300111,向日葵,2.45,-3.16,-1705724.0,-4.91,0.0,0.0,-1705724.0,-4.91,-3953247.0,-11.39,5658971.0,16.3
688325,赛微微电,31.45,-3.97,-1706651.0,-5.82,-1564438.0,-5.34,-142213.0,-0.49,-2853988.0,-9.74,4560640.0,15.56
688135,利扬芯片,16.3,-2.92,-1710096.0,-7.07,-228702.0,-0.95,-1481394.0,-6.12,1444060.0,5.97,266037.0,1.1
688227,品高股份,13.48,-2.67,-1713580.0,-15.27,-61386.0,-0.55,-1652194.0,-14.72,1900838.0,16.94,-187257.0,-1.67
603099,长白山,21.38,3.94,-1714619.0,-0.45,5621026.0,1.47,-7335645.0,-1.91,-237860.0,-0.06,1952479.0,0.51
301315,威士顿,50.62,1.22,-1714741.0,-1.7,33381.0,0.03,-1748122.0,-1.73,4062017.0,4.03,-2347276.0,-2.33
688639,华恒生物,120.98,-2.22,-1726608.0,-0.85,325620.0,0.16,-2052228.0,-1.01,-4684165.0,-2.31,6410773.0,3.16
605186,健麾信息,35.74,-2.16,-1727873.0,-3.44,-3467905.0,-6.91,1740032.0,3.47,1844783.0,3.68,-116910.0,-0.23
300938,信测标准,35.01,-2.1,-1728885.0,-3.5,-1068123.0,-2.16,-660762.0,-1.34,-2165603.0,-4.38,3894489.0,7.88
300833,浩洋股份,90.4,-0.9,-1730588.0,-5.61,0.0,0.0,-1730588.0,-5.61,-50468.0,-0.16,1781056.0,5.77
000510,新金路,3.93,-1.5,-1731987.0,-4.56,-231436.0,-0.61,-1500551.0,-3.95,4321181.0,11.39,-2589193.0,-6.82
002054,德美化工,6.01,-1.15,-1732328.0,-7.49,0.0,0.0,-1732328.0,-7.49,-3041343.0,-13.16,4773671.0,20.65
600828,茂业商业,2.99,-0.33,-1737278.0,-8.39,-331718.0,-1.6,-1405560.0,-6.79,-1068932.0,-5.16,2806210.0,13.56
600082,海泰发展,2.57,1.98,-1737995.0,-4.56,-195703.0,-0.51,-1542292.0,-4.04,2169618.0,5.69,-431622.0,-1.13
300488,恒锋工具,23.0,-3.52,-1739161.0,-1.45,-2657578.0,-2.21,918417.0,0.76,4126772.0,3.43,-2387610.0,-1.99
002700,ST浩源,5.91,-1.01,-1739883.0,-17.07,-821964.0,-8.07,-917919.0,-9.01,-91109.0,-0.89,1830992.0,17.97
300935,盈建科,17.1,-2.84,-1747240.0,-6.82,-583451.0,-2.28,-1163789.0,-4.54,-14841.0,-0.06,1762081.0,6.88
300095,华伍股份,6.86,-1.44,-1747939.0,-6.06,-977939.0,-3.39,-770000.0,-2.67,1837611.0,6.37,-89672.0,-0.31
605337,李子园,12.55,-1.57,-1753826.0,-3.66,-1490187.0,-3.11,-263639.0,-0.55,-1302228.0,-2.72,3056054.0,6.38
688212,澳华内镜,55.39,-1.27,-1754590.0,-5.95,0.0,0.0,-1754590.0,-5.95,1770557.0,6.01,-15968.0,-0.05
603277,银都股份,33.38,-0.57,-1757608.0,-4.25,-481135.0,-1.16,-1276473.0,-3.09,1035205.0,2.5,722403.0,1.75
002818,富森美,14.49,0.84,-1760703.0,-4.9,0.0,0.0,-1760703.0,-4.9,-2594823.0,-7.23,4355525.0,12.13
600545,卓郎智能,1.93,-2.53,-1779179.0,-5.49,-109431.0,-0.34,-1669748.0,-5.16,3178912.0,9.81,-1399732.0,-4.32
600874,创业环保,6.12,0.82,-1779254.0,-2.31,-8573172.0,-11.12,6793918.0,8.81,-3903980.0,-5.07,5683234.0,7.37
600355,精伦电子,3.29,-2.08,-1784230.0,-3.71,-327751.0,-0.68,-1456479.0,-3.03,-4218353.0,-8.77,6002583.0,12.48
688184,帕瓦股份,16.5,-2.94,-1785055.0,-14.41,-335697.0,-2.71,-1449358.0,-11.7,89813.0,0.72,1695242.0,13.68
603113,金能科技,7.11,-0.97,-1786909.0,-4.07,-412446.0,-0.94,-1374463.0,-3.13,122160.0,0.28,1664749.0,3.79
300528,幸福蓝海,7.37,-1.99,-1789000.0,-6.02,0.0,0.0,-1789000.0,-6.02,2457928.0,8.27,-668928.0,-2.25
688221,前沿生物-U,6.78,-2.31,-1790736.0,-7.99,502849.0,2.24,-2293585.0,-10.23,-1639371.0,-7.31,3430107.0,15.3
600784,鲁银投资,5.41,0.74,-1791148.0,-7.93,35817.0,0.16,-1826965.0,-8.09,2042209.0,9.04,-251061.0,-1.11
002372,伟星新材,18.1,0.22,-1795694.0,-1.51,-1306893.0,-1.1,-488801.0,-0.41,17159945.0,14.39,-15364251.0,-12.89
603015,弘讯科技,8.2,-0.12,-1804511.0,-3.01,-1565544.0,-2.61,-238967.0,-0.4,-367944.0,-0.61,2172456.0,3.62
600844,丹化科技,2.82,-1.05,-1807146.0,-4.16,-858923.0,-1.98,-948223.0,-2.18,-501551.0,-1.15,2308698.0,5.31
300400,劲拓股份,11.36,-3.32,-1808256.0,-3.61,0.0,0.0,-1808256.0,-3.61,3599617.0,7.19,-1791361.0,-3.58
603917,合力科技,13.78,-3.57,-1812938.0,-6.45,-2314629.0,-8.24,501691.0,1.79,2626729.0,9.35,-813791.0,-2.9
600693,东百集团,3.42,-0.29,-1815646.0,-11.23,-138578.0,-0.86,-1677068.0,-10.37,773260.0,4.78,1042386.0,6.45
600925,苏能股份,5.56,-0.18,-1818190.0,-3.69,1460838.0,2.97,-3279028.0,-6.66,2662498.0,5.41,-844308.0,-1.72
600206,有研新材,9.85,-1.99,-1825270.0,-1.3,-1431808.0,-1.02,-393462.0,-0.28,9300049.0,6.63,-7474779.0,-5.33
601777,力帆科技,3.28,-0.61,-1825771.0,-2.61,-3026414.0,-4.33,1200643.0,1.72,5244295.0,7.5,-3418523.0,-4.89
300116,*ST保力,0.18,-18.18,-1827921.0,-40.44,0.0,0.0,-1827921.0,-40.44,649746.0,14.37,1178176.0,26.06
603903,中持股份,8.53,-1.27,-1830421.0,-5.82,-574413.0,-1.83,-1256008.0,-3.99,-46869.0,-0.15,1877289.0,5.97
601107,四川成渝,5.71,0.35,-1831911.0,-4.48,-1823989.0,-4.46,-7922.0,-0.02,2785709.0,6.81,-953798.0,-2.33
300393,中来股份,7.6,-1.3,-1834744.0,-1.65,-2134053.0,-1.92,299309.0,0.27,2721729.0,2.45,-886984.0,-0.8
300732,设研院,7.21,-4.25,-1840066.0,-2.03,-291178.0,-0.32,-1548888.0,-1.71,-8319587.0,-9.16,10159652.0,11.19
300774,倍杰特,8.22,-1.44,-1842786.0,-10.29,-2037742.0,-11.38,194956.0,1.09,1920702.0,10.73,-77916.0,-0.44
603979,金诚信,53.79,1.89,-1843938.0,-0.67,-8805049.0,-3.19,6961111.0,2.52,3021015.0,1.09,-1177076.0,-0.43
603213,镇洋发展,9.71,-1.72,-1845851.0,-7.59,-102219.0,-0.42,-1743632.0,-7.17,-108815.0,-0.45,1954666.0,8.04
600987,航民股份,7.92,-0.63,-1847754.0,-4.86,-81990.0,-0.22,-1765764.0,-4.64,155173.0,0.41,1692581.0,4.45
300853,申昊科技,16.71,-1.99,-1848263.0,-6.39,0.0,0.0,-1848263.0,-6.39,3192797.0,11.04,-1344534.0,-4.65
300152,新动力,2.48,-4.25,-1849029.0,-1.42,0.0,0.0,-1849029.0,-1.42,766619.0,0.59,1082411.0,0.83
300960,通业科技,18.4,-3.72,-1850273.0,-3.21,0.0,0.0,-1850273.0,-3.21,-2012865.0,-3.49,3863139.0,6.69
688347,华虹公司,31.87,-1.02,-1853255.0,-0.5,3474603.0,0.94,-5327858.0,-1.45,16559700.0,4.49,-14706445.0,-3.99
600337,美克家居,2.33,-0.43,-1855231.0,-13.89,-2317954.0,-17.35,462723.0,3.46,1740652.0,13.03,114580.0,0.86
300266,兴源环境,1.74,-3.87,-1856524.0,-5.62,0.0,0.0,-1856524.0,-5.62,-1300208.0,-3.93,3156732.0,9.55
000752,*ST西发,6.22,-1.43,-1859635.0,-21.15,0.0,0.0,-1859635.0,-21.15,810919.0,9.22,1048717.0,11.92
301278,快可电子,38.05,-2.16,-1861481.0,-3.87,0.0,0.0,-1861481.0,-3.87,-845245.0,-1.76,2706727.0,5.63
601116,三江购物,9.15,-0.22,-1861976.0,-5.84,-279326.0,-0.88,-1582650.0,-4.96,-196780.0,-0.62,2058756.0,6.45
000531,穗恒运Ａ,6.09,1.67,-1863568.0,-2.54,-4995414.0,-6.82,3131846.0,4.27,-812314.0,-1.11,2675882.0,3.65
300927,江天化学,15.12,-4.91,-1863591.0,-2.78,-5811951.0,-8.67,3948360.0,5.89,-4614460.0,-6.88,6478052.0,9.66
600105,永鼎股份,4.51,-1.31,-1874346.0,-1.95,-837835.0,-0.87,-1036511.0,-1.08,8246178.0,8.59,-6371831.0,-6.63
605155,DR西大门,10.5,-0.38,-1877487.0,-5.32,-407121.0,-1.15,-1470366.0,-4.17,-3506660.0,-9.94,5384146.0,15.27
300461,田中精机,14.52,-3.97,-1878783.0,-5.27,-1068672.0,-3.0,-810111.0,-2.27,1155680.0,3.24,723103.0,2.03
002191,劲嘉股份,4.63,-0.22,-1878961.0,-4.91,-3472598.0,-9.07,1593637.0,4.16,1767213.0,4.62,111748.0,0.29
688290,景业智能,36.3,-3.46,-1880137.0,-9.28,-937391.0,-4.63,-942746.0,-4.66,4089985.0,20.2,-2209847.0,-10.91
603333,尚纬股份,3.97,-0.5,-1880397.0,-2.63,-1330032.0,-1.86,-550365.0,-0.77,4211785.0,5.88,-2331388.0,-3.26
002360,同德化工,5.89,-1.17,-1881166.0,-3.88,-271549.0,-0.56,-1609617.0,-3.32,-2258437.0,-4.65,4139603.0,8.53
603896,寿仙谷,27.34,-1.9,-1886067.0,-2.92,273760.0,0.42,-2159827.0,-3.35,4165596.0,6.46,-2279529.0,-3.53
002117,东港股份,8.16,-1.09,-1895534.0,-6.57,0.0,0.0,-1895534.0,-6.57,1954354.0,6.78,-58820.0,-0.2
300340,科恒股份,8.48,-2.42,-1900772.0,-3.58,47880.0,0.09,-1948652.0,-3.67,-2675772.0,-5.04,4576544.0,8.61
601010,文峰股份,2.12,0.47,-1902020.0,-10.77,-1642528.0,-9.3,-259492.0,-1.47,15391.0,0.09,1886629.0,10.68
603351,威尔药业,25.27,-1.71,-1905456.0,-19.29,-97128.0,-0.98,-1808328.0,-18.31,311396.0,3.15,1594060.0,16.14
000410,沈阳机床,7.4,-0.4,-1906458.0,-3.13,0.0,0.0,-1906458.0,-3.13,-798555.0,-1.31,2705013.0,4.45
300248,新开普,7.1,-2.61,-1910656.0,-5.41,-1071752.0,-3.03,-838904.0,-2.37,2412119.0,6.82,-501463.0,-1.42
300592,华凯易佰,18.7,-1.68,-1911020.0,-2.39,-835902.0,-1.05,-1075118.0,-1.35,1975058.0,2.47,-64037.0,-0.08
001313,粤海饲料,8.88,-0.78,-1912222.0,-8.18,0.0,0.0,-1912222.0,-8.18,1618635.0,6.92,293587.0,1.26
600882,妙可蓝多,14.39,-0.42,-1921517.0,-2.71,-430783.0,-0.61,-1490734.0,-2.1,553172.0,0.78,1368345.0,1.93
000023,*ST深天,2.13,-4.91,-1924495.0,-14.19,0.0,0.0,-1924495.0,-14.19,782564.0,5.77,1141932.0,8.42
000820,神雾节能,3.05,-2.24,-1924508.0,-11.97,0.0,0.0,-1924508.0,-11.97,-1671.0,-0.01,1926179.0,11.98
688557,兰剑智能,25.86,-1.97,-1925741.0,-6.62,-65204.0,-0.22,-1860537.0,-6.4,596272.0,2.05,1329468.0,4.57
300648,星云股份,19.72,-4.78,-1927449.0,-1.7,1628038.0,1.44,-3555487.0,-3.14,1620837.0,1.43,306611.0,0.27
002885,京泉华,12.23,-2.39,-1935748.0,-4.35,-1405377.0,-3.16,-530371.0,-1.19,-932596.0,-2.1,2868344.0,6.45
300543,朗科智能,7.71,-1.91,-1938217.0,-6.57,-1314006.0,-4.45,-624211.0,-2.12,-1762310.0,-5.97,3700527.0,12.54
001267,汇绿生态,3.94,-0.51,-1938981.0,-10.49,-1188000.0,-6.43,-750981.0,-4.06,-963763.0,-5.21,2902744.0,15.7
001323,慕思股份,35.61,0.2,-1942402.0,-8.19,-159860.0,-0.67,-1782542.0,-7.52,-395122.0,-1.67,2337525.0,9.86
002823,凯中精密,11.9,1.02,-1944371.0,-1.24,-3496873.0,-2.23,1552502.0,0.99,-4003614.0,-2.56,5947984.0,3.8
002363,隆基机械,6.69,-1.04,-1945645.0,-4.98,0.0,0.0,-1945645.0,-4.98,1409143.0,3.61,536502.0,1.37
688189,南新制药,7.16,-3.11,-1948746.0,-8.04,-347969.0,-1.44,-1600777.0,-6.6,458469.0,1.89,1490278.0,6.15
301011,华立科技,16.76,-1.0,-1952727.0,-6.47,0.0,0.0,-1952727.0,-6.47,-2213219.0,-7.33,4165945.0,13.81
300402,宝色股份,16.58,0.85,-1956149.0,-1.13,1746950.0,1.01,-3703099.0,-2.13,3717152.0,2.14,-1761003.0,-1.02
301006,迈拓股份,13.55,-2.94,-1957944.0,-8.45,0.0,0.0,-1957944.0,-8.45,-1533003.0,-6.62,3490947.0,15.07
300118,东方日升,12.88,-1.53,-1961359.0,-0.78,-4748361.0,-1.9,2787002.0,1.11,-15999658.0,-6.4,17961018.0,7.19
000570,苏常柴Ａ,5.25,0.19,-1965771.0,-3.83,1762694.0,3.44,-3728465.0,-7.27,-3238980.0,-6.32,5204751.0,10.15
